Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
60050101;Baden-Württemb.Bank/Landesbank Baden-Württemb.;72764;Reutlingen;
60050101;Baden-Württemb.Bank/Landesbank Baden-Württemb.;72070;Tübingen;
60050101;Baden-Württemb.Bank/Landesbank Baden-Württemb.;78054;Villingen-Schwenningen;
60050101;Baden-Württemb.Bank/Landesbank Baden-Württemb.;88214;Ravensburg;
60050101;Baden-Württemb.Bank/Landesbank Baden-Württemb.;72458;Albstadt;
60050101;Baden-Württemb.Bank/Landesbank Baden-Württemb.;74506;Schwäbisch Hall;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;77855;Achern;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;74206;Bad Wimpfen;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;76530;Baden-Baden;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;73441;Bopfingen;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;74564;Crailsheim;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;78166;Donaueschingen;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;1097;Dresden;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;69412;Eberbach;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;73479;Ellwangen (Jagst);
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;79098;Freiburg im Breisgau;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;6108;Halle (Saale);
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;72379;Hechingen;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;69115;Heidelberg;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;76133;Karlsruhe;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;78464;Konstanz;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;74348;Lauffen am Neckar;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;4109;Leipzig;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;79539;Lörrach;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;68161;Mannheim;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;74821;Mosbach;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;77652;Offenburg;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;74613;Öhringen;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;75172;Pforzheim;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;76437;Rastatt;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;78224;Singen (Hohentwiel);
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;97941;Tauberbischofsheim;
60050101;Baden-Württembergische Bank/Landesbank Baden-Württemberg;97877;Wertheim;
60050101;Landesbank Baden-Württemberg/Rheinland-Pfalz Bank;55098;Mainz;
60050101;Landesbank Baden-Württemberg/RLP Bank;67616;Kaiserslautern;
60050101;Landesbank Baden-Württemberg/RLP Bank;56010;Koblenz;
60060000;DZ BANK;70049;Stuttgart;GENODESGXXX
60060202;DZ PRIVATBANK Ndl. Stuttgart;70191;Stuttgart;GENODESTXXX
60060396;Volksbank am Württemberg;70703;Fellbach;GENODES1UTV
60060396;Volksbank am Württemberg (Gf P2);70703;Fellbach;
60062775;Echterdinger Bank;70750;Leinfelden-Echterdingen;GENODES1ECH
60062775;Echterdinger Bank (Gf P2);70750;Leinfelden-Echterdingen;
60062909;Volksbank Strohgäu -alt-;70813;Korntal-Münchingen;GENODES1MCH
60062909;Volksbank Strohgäu (Gf P2);70813;Korntal-Münchingen;
60069017;Raiffeisenbank Dellmensingen -alt-;89155;Erbach;GENODES1DMS
60069017;Raiffeisenbank Dellmensingen (Gf P2);89155;Erbach;
60069017;Raiffeisenbank Dellmensingen Zw Stetten;88480;Achstetten;
60069066;Raiffeisenbank Niedere Alb;89129;Langenau;GENODES1RBA
60069066;Raiffeisenbank Niedere Alb;89174;Altheim (Alb);
60069066;Raiffeisenbank Niedere Alb;89177;Ballendorf;
60069066;Raiffeisenbank Niedere Alb;89182;Bernstadt;
60069066;Raiffeisenbank Niedere Alb (Gf P2);89129;Langenau;
60069075;Raiffeisenbank Bühlertal;74541;Vellberg;GENODES1RVG
60069075;Raiffeisenbank Bühlertal (Gf P2);74541;Vellberg;
60069147;Raiffeisenbank Sondelfingen;72740;Reutlingen;GENODES1RSF
60069147;Raiffeisenbank Sondelfingen (Gf P2);72740;Reutlingen;
60069158;Raiffeisenbank Steinheim;89555;Steinheim am Albuch;GENODES1SAA
60069158;Raiffeisenbank Steinheim;89551;Königsbronn;
60069158;Raiffeisenbank Steinheim (Gf P2);89555;Steinheim am Albuch;
60069206;Raiffeisenbank;71134;Aidlingen;GENODES1AID
60069206;Raiffeisenbank (Gf P2);71134;Aidlingen;
60069224;Genossenschaftsbank Weil im Schönbuch;71093;Weil im Schönbuch;GENODES1GWS
60069224;Genossenschaftsbank Weil im Schönbuch (Gf P2);71093;Weil im Schönbuch;
60069235;Raiffeisenbank Zndl VB Nordschwarzwald -alt-;72178;Waldachtal;
60069239;Bopfinger Bank Sechta-Ries;73441;Bopfingen;GENODES1BPF
60069239;Bopfinger Bank Sechta-Ries;73467;Kirchheim am Ries;
60069239;Bopfinger Bank Sechta-Ries;73469;Riesbürg;
60069239;Bopfinger Bank Sechta-Ries;73485;Unterschneidheim;
60069239;Bopfinger Bank Sechta-Ries (Gf P2);73441;Bopfingen;
60069242;Raiffeisenbank Gruibingen;73344;Gruibingen;GENODES1RGR
60069242;Raiffeisenbank Gruibingen (Gf P2);73344;Gruibingen;
60069245;Raiffeisenbank Bühlertal;74424;Bühlertann;GENODES1RVG
60069245;Raiffeisenbank Bühlertal (Gf P2);74424;Bühlertann;
60069245;Raiffeisenbank Bühlertal Bühlerzell;74426;Bühlerzell;
60069251;Raiffeisenbank Donau-Iller -alt-;89155;Erbach;GENODES1RDI
60069251;Raiffeisenbank Donau-Iller;88471;Laupheim;
60069251;Raiffeisenbank Donau-Iller;89185;Hüttisheim;
60069251;Raiffeisenbank Donau-Iller;89194;Schnürpflingen;
60069251;Raiffeisenbank Donau-Iller;89195;Staig;
60069251;Raiffeisenbank Donau-Iller;89171;Illerkirchberg;
60069251;Raiffeisenbank Donau-Iller;89186;Illerrieden;
60069251;Raiffeisenbank Donau-Iller;89165;Dietenheim;
60069251;Raiffeisenbank Donau-Iller;88481;Balzheim;
60069251;Raiffeisenbank Donau-Iller (Gf P2);89155;Erbach;
60069302;Raiffeisenbank Erlenmoos;88416;Erlenmoos;GENODES1ERM
60069302;Raiffeisenbank Erlenmoos (Gf P2);88416;Erlenmoos;
60069303;Raiffeisenbank Bad Schussenried;88423;Bad Schussenried;GENODES1RBS
60069303;Raiffeisenbank Bad Schussenried (Gf P2);88423;Bad Schussenried;
60069308;Raiffeisenbank -alt-;88456;Ingoldingen;GENODES1RIN
60069308;Raiffeisenbank (Gf P2);88456;Ingoldingen;
60069315;Volksbank Freiberg und Umgebung -alt-;74395;Mundelsheim;GENODES1MDH
60069336;Raiffeisenbank Maitis;73037;Göppingen;GENODES1RMA
60069336;Raiffeisenbank Maitis (Gf P2);73037;Göppingen;
60069343;Raiffeisenbank Rißtal -alt-;88471;Laupheim;GENODES1RRI
60069346;Raiffeisenbank Ehingen-Hochsträß;89584;Ehingen (Donau);GENODES1REH
60069346;Raiffeisenbank Ehingen-Hochsträß (Gf P2);89584;Ehingen (Donau);
60069350;Raiffeisenbank Reute-Gaisbeuren;88339;Bad Waldsee;GENODES1RRG
60069350;Raiffeisenbank Reute-Gaisbeuren (Gf P2);88339;Bad Waldsee;
60069355;VR-Bank Ehningen-Nufringen;71139;Ehningen;GENODES1EHN
60069355;VR-Bank Ehningen-Nufringen (Gf P2);71139;Ehningen;
60069378;Volksbank Dettenhausen;72135;Dettenhausen;GENODES1DEH
60069378;Volksbank Dettenhausen (Gf P2);72135;Dettenhausen;
60069387;Dettinger Bank;72581;Dettingen an der Erms;GENODES1DBE
60069387;Dettinger Bank (Gf P2);72581;Dettingen an der Erms;
60069417;Raiffeisenbank Kirchheim-Walheim -alt-;74366;Kirchheim am Neckar;GENODES1KIB
60069417;Raiffeisenbank Kirchheim-Walheim (Gf P2);74364;Kirchheim am Neckar;
60069419;Uhlbacher Bank -alt-;70310;Stuttgart;GENODES1UHL
60069419;Uhlbacher Bank (Gf P2);70310;Stuttgart;
60069420;Raiffeisenbank Mittelbiberach -alt-;88441;Mittelbiberach;GENODES1MBI
60069431;Raiffeisenbank Oberessendorf -alt-;88436;Eberhardzell;GENODES1OED
60069431;Raiffeisenbank Oberessendorf (Gf P2);88436;Eberhardzell;
60069442;Raiffeisenbank Frankenhardt-Stimpfach;74597;Stimpfach;GENODES1RFS
60069442;Raiffeisenbank Frankenhardt-Stimpfach;74586;Frankenhardt;
60069442;Raiffeisenbank Frankenhardt-Stimpfach (Gf P2);74597;Stimpfach;
60069455;Raiffeisenbank Vordersteinenberg;73553;Alfdorf;GENODES1RVS
60069455;Raiffeisenbank Vordersteinenberg (Gf P2);73553;Alfdorf;
60069457;Raiffeisenbank Ottenbach;73113;Ottenbach;GENODES1OTT
60069457;Raiffeisenbank Ottenbach (Gf P2);73113;Ottenbach;
60069461;Raiffeisenbank Rottumtal -alt-;88416;Ochsenhausen;GENODES1RRE
60069461;Raiffeisenbank Rottumtal (Gf P2);88416;Ochsenhausen;
60069462;Winterbacher Bank;73650;Winterbach;GENODES1WBB
60069462;Winterbacher Bank (Gf P2);73650;Winterbach;
60069463;Raiffeisenbank Geislingen-Rosenfeld;72348;Rosenfeld;GENODES1RKH
60069476;Raiffeisenbank Heidenheimer Alb -alt-;89547;Gerstetten;GENODES1DEA
60069476;Raiffeisenbank Heidenheimer Alb (Gf P2);89547;Gerstetten;
60069485;Raiffeisenbank Oberer Wald -alt-;72226;Simmersfeld;GENODES1ROW
60069485;Raiffeisenbank Oberer Wald;75337;Enzklösterle;
60069485;Raiffeisenbank Oberer Wald (Gf P2);72226;Simmersfeld;
60069505;Volksbank Murgtal -alt-;72270;Baiersbronn;GENODES1VMT
60069505;Volksbank Murgtal Baiersbr-Klosterreichenbach (Gf P2);72270;Baiersbronn;
60069517;Scharnhauser Bank;73760;Ostfildern;GENODES1SCA
60069517;Scharnhauser Bank (Gf P2);73760;Ostfildern;
60069527;Volksbank Brenztal;89537;Giengen an der Brenz;GENODES1RNS
60069527;Volksbank Brenztal;89567;Sontheim an der Brenz;
60069527;Volksbank Brenztal;89568;Hermaringen;
60069527;Volksbank Brenztal;89428;Syrgenstein;
60069527;Volksbank Brenztal;89168;Niederstotzingen;
60069527;Volksbank Brenztal;89547;Gerstetten;
60069527;Volksbank Brenztal;89542;Herbrechtingen;
60069527;Volksbank Brenztal (Gf P2);89537;Giengen an der Brenz;
60069538;Löchgauer Bank -alt-;74367;Löchgau;GENODES1LOC
60069538;Löchgauer Bank (Gf P2);74367;Löchgau;
60069538;Löchgauer Bank Gs;74392;Freudental;
60069544;Raiffeisenbank Westhausen;73461;Westhausen;GENODES1RWN
60069544;Raiffeisenbank Westhausen (Gf P2);73461;Westhausen;
60069545;Nufringer Bank -Raiffeisen- -alt-;71150;Nufringen;GENODES1NUF
60069545;Nufringer Bank -Raiffeisen- (Gf P2);71150;Nufringen;
60069553;Raiffeisenbank Aichhalden-Hardt-Sulgen;78739;Hardt;GENODES1HAR
60069553;Raiffeisenbank Aichhalden-Hardt-Sulgen;78733;Aichhalden;
60069553;Raiffeisenbank Aichhalden-Hardt-Sulgen;78713;Schramberg;
60069553;Raiffeisenbank Aichhalden-Hardt-Sulgen (Gf P2);78739;Hardt;
60069564;Raiffeisenbank Vordere Alb -alt-;72584;Hülben;GENODES1RVA
60069564;Raiffeisenbank Vordere Alb;73268;Erkenbrechtsweiler;
60069564;Raiffeisenbank Vordere Alb (Gf P2);72584;Hülben;
60069595;Raiffeisenbank Schrozberg-Rot am See;74573;Schrozberg;GENODES1SBB
60069595;Raiffeisenbank Schrozberg-Rot am See;74583;Rot am See;
60069595;Raiffeisenbank Schrozberg-Rot am See (Gf P2);74573;Schrozberg;
60069639;Raiffeisenbank Ingersheim -alt-;74377;Ingersheim;GENODES1RIH
60069639;Raiffeisenbank Ingersheim (Gf P2);74377;Ingersheim;
60069648;Raiffeisenbank -alt-;88444;Ummendorf;GENODES1EHZ
60069648;Raiffeisenbank (Gf P2);88444;Ummendorf;
60069669;Erligheimer Bank -alt-;74391;Erligheim;GENODES1EHB
60069673;Abtsgmünder Bank -Raiffeisen-;73453;Abtsgmünd;GENODES1ABR
60069673;Abtsgmünder Bank -Raiffeisen- (Gf P2);73453;Abtsgmünd;
60069673;Fachsenfelder Bank;73434;Aalen;
60069680;Raiffeisenbank Bretzfeld-Neuenstein -alt-;74626;Bretzfeld;GENODES1BRZ
60069680;Raiffeisenbank (Gf P2);74626;Bretzfeld;
60069680;Raiffeisenbank Bretzfeld;74613;Öhringen;
60069685;Raiffeisenbank Wangen;73117;Wangen;GENODES1RWA
60069685;Raiffeisenbank (Gf P2);73117;Wangen;
60069685;Raiffeisenbank Wangen;73104;Börtlingen;
60069685;Raiffeisenbank Wangen;73066;Uhingen;
60069685;Raiffeisenbank Wangen;73098;Rechberghausen;
60069705;Raiffeisenbank Schlat -alt-;73114;Schlat;GENODES1SLA
60069706;Raiffeisenbank;72537;Mehrstetten;GENODES1MEH
60069706;Raiffeisenbank (Gf P2);72537;Mehrstetten;
60069706;Raiffeisenbank Mehrstetten;72525;Münsingen;
60069710;Raiffeisenbank Gammesfeld;74572;Blaufelden;GENODES1RGF
60069710;Raiffeisenbank Gammesfeld (Gf P2);74572;Blaufelden;
60069714;Raiffeisenbank Hohenloher Land;74665;Ingelfingen;GENODES1IBR
60069714;Raiffeisenbank Hohenloher Land;74214;Schöntal;
60069714;Raiffeisenbank Hohenloher Land;74674;Niedernhall;
60069714;Raiffeisenbank Hohenloher Land;74677;Dörzbach;
60069714;Raiffeisenbank Hohenloher Land;74671;Mulfingen;
60069714;Raiffeisenbank Hohenloher Land (Gf P2);74665;Ingelfingen;
60069727;Raiffeisenbank Oberstenfeld -alt-;71718;Oberstenfeld;GENODES1ROF
60069727;Raiffeisenbank (Gf P2);71718;Oberstenfeld;
60069738;Volksbank Freiberg und Umgebung -alt-;71687;Freiberg am Neckar;GENODES1FAN
60069766;Volks- und Raiffeisenbank Boll -alt-;73085;Bad Boll;GENODES1BBO
60069795;Volksbank Freiberg und Umgebung -alt-;74394;Hessigheim;GENODES1HHB
60069798;Raiffeisenbank Horb -alt-;72154;Horb am Neckar;GENODES1RHB
60069798;Raiffeisenbank Horb (Gf P2);72154;Horb am Neckar;
60069798;Raiffeisenbank Horb Gs Börstingen;72181;Starzach;
60069817;Raiffeisenbank;71159;Mötzingen;GENODES1RMO
60069817;Raiffeisenbank (Gf P2);71159;Mötzingen;
60069832;Raiffeisenbank Urbach -alt-;73656;Urbach;GENODES1URB
60069832;Raiffeisenbank Urbach (Gf P2);73656;Urbach;
60069842;Darmsheimer Bank -alt-;71069;Sindelfingen;GENODES1DHB
60069842;Darmsheimer Bank (Gf P2);71069;Sindelfingen;
60069858;Enztalbank -alt-;71656;Vaihingen an der Enz;GENODES1VAI
60069860;Federseebank;88417;Bad Buchau;GENODES1FED
60069860;Federseebank (Gf P2);88417;Bad Buchau;
60069860;Federseebank Gs;88524;Uttenweiler;
60069860;Federseebank Gs;88422;Alleshausen;
60069860;Federseebank Gs;88422;Tiefenbach;
60069860;Federseebank Gs;88422;Oggelshausen;
60069876;Raiffeisenbank Oberes Gäu Ergenzingen;72108;Rottenburg am Neckar;GENODES1ROG
60069876;Raiffeisenbank Oberes Gäu;72184;Eutingen im Gäu;
60069876;Raiffeisenbank Oberes Gäu Ergenzingen (Gf P2);72108;Rottenburg am Neckar;
60069896;Volksbank Freiberg und Umgebung -alt-;74385;Pleidelsheim;GENODES1PLE
60069904;VR-Bank Alb -alt-;72820;Sonnenbühl;GENODES1RUW
60069904;VR-Bank Alb;72813;St. Johann;
60069904;VR-Bank Alb;72805;Lichtenstein;
60069904;VR-Bank Alb;72531;Hohenstein;
60069904;VR-Bank Alb;72818;Trochtelfingen;
60069904;VR-Bank Alb (Gf P2);72820;Sonnenbühl;
60069905;Volksbank Remseck;71680;Remseck am Neckar;GENODES1REM
60069905;Volksbank Remseck (Gf P2);71680;Remseck am Neckar;
60069911;Raiffeisenbank;74233;Erlenbach;GENODES1ERL
60069911;Raiffeisenbank (Gf P2);74233;Erlenbach;
60069926;Volksbank Glatten-Wittendorf -alt-;72293;Glatten;GENODES1VBG
60069926;Volksbank Glatten-Wittendorf;72290;Loßburg;
60069926;Volksbank Glatten-Wittendorf (Gf P2);72293;Glatten;
60069927;Berkheimer Bank;73734;Esslingen am Neckar;GENODES1BHB
60069927;Berkheimer Bank (Gf P2);73734;Esslingen am Neckar;
60069931;Raiffeisenbank;89180;Berghülen;GENODES1BGH
60069931;Raiffeisenbank (Gf P2);89180;Berghülen;
60069950;Raiffeisenbank Tüngental;74523;Schwäbisch Hall;GENODES1TUN
60069950;Raiffeisenbank Tüngental (Gf P2);74523;Schwäbisch Hall;
60069976;Raiffeisenbank Böllingertal;74078;Heilbronn;GENODES1BOE
60069976;Raiffeisenbank Böllingertal;74906;Bad Rappenau;
60069976;Raiffeisenbank Böllingertal (Gf P2);74078;Heilbronn;
60069980;Raiffeisenbank Maselheim-Äpfingen -alt-;88437;Maselheim;GENODES1RMH
60070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);70049;Stuttgart;DEUTDEDBSTG
60070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);71002;Böblingen;DEUTDEDB602
60070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);70826;Gerlingen;DEUTDEDB647
60070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);70745;Leinfelden-Echterdingen;DEUTDEDB609
60070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);71202;Leonberg;DEUTDEDB624
60070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);71045;Sindelfingen;DEUTDEDB605
60070070;Deutsche Bank;70049;Stuttgart;DEUTDESSXXX
60070070;Deutsche Bank;71002;Böblingen;DEUTDESS602
60070070;Deutsche Bank;71202;Leonberg;DEUTDESS624
60070070;Deutsche Bank;70745;Leinfelden-Echterdingen;DEUTDESS609
60070070;Deutsche Bank;71045;Sindelfingen;DEUTDESS605
60070070;Deutsche Bank;70826;Gerlingen;DEUTDESS647
60080000;Commerzbank vormals Dresdner Bank;70049;Stuttgart;DRESDEFF600
60080000;Commerzbank vormals Dresdner Bank;70750;Leinfelden-Echterdingen;
60080000;Commerzbank vormals Dresdner Bank;70702;Fellbach;
60080000;Commerzbank vormals Dresdner Bank;70797;Kornwestheim;
60080000;Commerzbank vormals Dresdner Bank;72232;Freudenstadt;
60080000;Commerzbank vormals Dresdner Bank;71302;Waiblingen;
60080000;Commerzbank vormals Dresdner Bank;71202;Leonberg;
60080000;Commerzbank vormals Dresdner Bank;73502;Schwäbisch Gmünd;
60080000;Commerzbank vormals Dresdner Bank;71502;Backnang;
60080055;Commerzbank vormals Dresdner Bank Zw 55;70049;Stuttgart;DRESDEFF608
60080057;Commerzbank vormals Dresdner Bank Gf Zw 57;70049;Stuttgart;DRESDEFF609
60080085;Commerzbank vormals Dresdner Bank ITGK 2;70049;Stuttgart;DRESDEFFI50
60080086;Commerzbank vormals Dresdner Bank Gf PCC-ITGK 3;70140;Stuttgart;DRESDEFFI54
60080087;Commerzbank vormals Dresdner Bank, PCC DC-ITGK 4;70140;Stuttgart;DRESDEFFI57
60080088;Commerzbank vormals Dresdner Bank, PCC DC-ITGK 5;70140;Stuttgart;DRESDEFFI58
60089450;Commerzbank vormals Dresdner Bank ITGK;70049;Stuttgart;DRESDEFFI21
60090100;Volksbank Stuttgart;70039;Stuttgart;VOBADESSXXX
60090100;Volksbank Stuttgart;71254;Ditzingen;
60090100;Volksbank Stuttgart;70839;Gerlingen;
60090100;Volksbank Stuttgart;70825;Korntal-Münchingen;
60090100;Volksbank Stuttgart;70771;Leinfelden-Echterdingen;
60090100;Volksbank Stuttgart;73663;Berglen;
60090100;Volksbank Stuttgart;70736;Fellbach;
60090100;Volksbank Stuttgart;71404;Korb;
60090100;Volksbank Stuttgart;71397;Leutenbach;
60090100;Volksbank Stuttgart;73547;Lorch;
60090100;Volksbank Stuttgart;73655;Plüderhausen;
60090100;Volksbank Stuttgart;73630;Remshalden;
60090100;Volksbank Stuttgart;73635;Rudersberg;
60090100;Volksbank Stuttgart;73614;Schorndorf;
60090100;Volksbank Stuttgart;71409;Schwaikheim;
60090100;Volksbank Stuttgart;73660;Urbach;
60090100;Volksbank Stuttgart;71384;Weinstadt;
60090100;Volksbank Stuttgart;71364;Winnenden;
60090100;Volksbank Stuttgart;73650;Winterbach;
60090100;Volksbank Stuttgart (Gf P2);70039;Stuttgart;
60090133;Volksbank Stuttgart GAA;70174;Stuttgart;VOBADESSXXX
60090300;Volksbank Zuffenhausen m Zndl Stammheimer VB;70432;Stuttgart;GENODES1ZUF
60090300;Volksbank Zuffenhausen m Zndl Stammheimer VB (Gf P2);70432;Stuttgart;
60090609;apoBank;70503;Stuttgart;DAAEDED1009
60090700;Südwestbank;70037;Stuttgart;SWBSDESSXXX
60090700;Südwestbank;79013;Freiburg im Breisgau;
60090700;Südwestbank;88012;Friedrichshafen;
60090700;Südwestbank;73012;Göppingen;
60090700;Südwestbank;68028;Mannheim;
60090700;Südwestbank;74021;Heilbronn;
60090700;Südwestbank;76133;Karlsruhe;
60090700;Südwestbank;72486;Sigmaringen;
60090700;Südwestbank;78224;Singen (Hohentwiel);
60090700;Südwestbank;89026;Ulm;
60090700;Südwestbank;72715;Reutlingen;
60090700;Südwestbank;88344;Bad Saulgau;
60090700;Südwestbank;73605;Schorndorf;
60090700;Südwestbank;74506;Schwäbisch Hall;
60090700;Südwestbank;88192;Ravensburg;
60090700;Südwestbank;73259;Reichenbach an der Fils;
60090700;Südwestbank (Gf P2);70178;Stuttgart;
60090700;Südwestbank Bietigheim-Bissingen;74301;Bietigheim-Bissingen;
60090800;Sparda-Bank Baden-Württemberg;70191;Stuttgart;GENODEF1S02
60090900;PSD Bank RheinNeckarSaar;70369;Stuttgart;GENODEF1P20
60090900;PSD Bank RheinNeckarSaar (Gf P2);70369;Stuttgart;
60120200;BHF-BANK;70173;Stuttgart;BHFBDEFF600
60120500;Bank für Sozialwirtschaft;70173;Stuttgart;BFSWDE33STG
60133300;Santander Consumer Bank;70173;Stuttgart;SCFBDE33XXX
60241074;Commerzbank;71522;Backnang;COBADEFFXXX
60250010;Kreissparkasse Waiblingen;71304;Waiblingen;SOLADES1WBN
60250010;Kreissparkasse Waiblingen;71549;Auenwald;
60250010;Kreissparkasse Waiblingen;71576;Burgstetten;
60250010;Kreissparkasse Waiblingen;71577;Großerlach;
60250010;Kreissparkasse Waiblingen;71566;Althütte;
60250010;Kreissparkasse Waiblingen;71522;Backnang;
60250010;Kreissparkasse Waiblingen;71573;Allmersbach im Tal;
60250010;Kreissparkasse Waiblingen;71546;Aspach;
60250010;Kreissparkasse Waiblingen;71540;Murrhardt;
60250010;Kreissparkasse Waiblingen;71570;Oppenweiler;
60250010;Kreissparkasse Waiblingen;71737;Kirchberg an der Murr;
60250010;Kreissparkasse Waiblingen;71554;Weissach im Tal;
60250010;Kreissparkasse Waiblingen;71384;Weinstadt;
60250010;Kreissparkasse Waiblingen;70736;Fellbach;
60250010;Kreissparkasse Waiblingen;71579;Spiegelberg;
60250010;Kreissparkasse Waiblingen;71560;Sulzbach an der Murr;
60250010;Kreissparkasse Waiblingen;71397;Leutenbach;
60250010;Kreissparkasse Waiblingen;73630;Remshalden;
60250010;Kreissparkasse Waiblingen;73667;Kaisersbach;
60250010;Kreissparkasse Waiblingen;71404;Korb;
60250010;Kreissparkasse Waiblingen;73663;Berglen;
60250010;Kreissparkasse Waiblingen;73655;Plüderhausen;
60250010;Kreissparkasse Waiblingen;73635;Rudersberg;
60250010;Kreissparkasse Waiblingen;71394;Kernen im Remstal;
60250010;Kreissparkasse Waiblingen;73660;Urbach;
60250010;Kreissparkasse Waiblingen;73642;Welzheim;
