Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
53262455;Raiffeisenbank Ronshausen-Marksuhl -alt-;36217;Ronshausen;GENODEF1ROH
53270012;Deutsche Bank;36223;Bad Hersfeld;DEUTDEFF532
53270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);36223;Bad Hersfeld;DEUTDEDB518
53280081;Commerzbank vormals Dresdner Bank;36251;Bad Hersfeld;DRESDEFF532
53290000;VR-Bankverein Bad Hersfeld-Rotenburg;36251;Bad Hersfeld;GENODE51BHE
53340024;Commerzbank;35002;Marburg;COBADEFFXXX
53350000;Sparkasse Marburg-Biedenkopf;35009;Marburg;HELADEF1MAR
53361724;Raiffeisenbank -alt-;35085;Ebsdorfergrund;GENODEF1EBG
53370008;Deutsche Bank;35017;Marburg;DEUTDEFF533
53370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);35017;Marburg;DEUTDEDB533
53380042;Commerzbank vormals Dresdner Bank;35003;Marburg;DRESDEFF533
53381843;Commerzbank vormals Dresdner Bank;35251;Stadtallendorf;DRESDEFF568
53390635;apoBank;35398;Gießen;DAAEDED1035
54020090;UniCredit Bank - HypoVereinsbank;67608;Kaiserslautern;HYVEDEMM482
54030011;Service Credit Union Overseas Headquarters;67681;Sembach;SCRUDE51XXX
54040042;Commerzbank;67611;Kaiserslautern;COBADEFFXXX
54050110;Stadtsparkasse Kaiserslautern;67653;Kaiserslautern;MALADE51KLS
54050220;Kreissparkasse Kaiserslautern;67653;Kaiserslautern;MALADE51KLK
54051550;Kreissparkasse Kusel;66864;Kusel;MALADE51KUS
54051660;Stadtsparkasse Landstuhl -alt-;66849;Landstuhl;MALADE51LAS
54051990;Sparkasse Donnersberg;67802;Rockenhausen;MALADE51ROK
54061650;VR-Bank Westpfalz -alt-;66849;Landstuhl;GENODE61LAN
54062027;Raiffeisenbank Donnersberg -alt-;67308;Albisheim (Pfrimm);GENODE61ALB
54070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67611;Kaiserslautern;DEUTDEDB540
54070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);66841;Landstuhl;DEUTDEDB541
54070092;Deutsche Bank;67611;Kaiserslautern;DEUTDESM540
54070092;Deutsche Bank;66841;Landstuhl;DEUTDESM541
54080021;Commerzbank vormals Dresdner Bank;67611;Kaiserslautern;DRESDEFF540
54090000;Volksbank Kaiserslautern;67655;Kaiserslautern;GENODE61KL1
54091700;Volksbank Lauterecken;67738;Lauterecken;GENODE61LEK
54091800;VR Bank Nordwestpfalz -alt-;67806;Rockenhausen;GENODE61OB1
54092400;Volksbank Glan-Münchweiler;66905;Glan-Münchweiler;GENODE61GLM
54220091;UniCredit Bank - HypoVereinsbank;66923;Pirmasens;HYVEDEMM485
54240032;Commerzbank;66953;Pirmasens;COBADEFFXXX
54250010;Sparkasse Südwestpfalz;66930;Pirmasens;MALADE51SWP
54261700;VR-Bank Südwestpfalz Pirmasens-Zweibrücken;66953;Pirmasens;GENODE61ROA
54270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);66923;Pirmasens;DEUTDEDB542
54270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);66462;Zweibrücken;DEUTDEDB543
54270096;Deutsche Bank;66923;Pirmasens;DEUTDESM542
54270096;Deutsche Bank;66462;Zweibrücken;DEUTDESM543
54280023;Commerzbank vormals Dresdner Bank;66923;Pirmasens;DRESDEFF542
54290000;VR-Bank Pirmasens -alt-;66934;Pirmasens;GENODE61PS1
54291200;Raiffeisen- u Volksbank Dahn -alt-;66991;Dahn;GENODE61DAH
54500000;Bundesbank;67008;Ludwigshafen am Rhein;MARKDEF1545
54510067;Postbank Ndl der DB Privat- und Firmenkundenbank;67057;Ludwigshafen am Rhein;PBNKDEFFXXX
54520194;UniCredit Bank - HypoVereinsbank;67003;Ludwigshafen am Rhein;HYVEDEMM483
54520194;UniCredit Bank - HypoVereinsbank;67262;Grünstadt;HYVEDEMM483
54520194;UniCredit Bank - HypoVereinsbank;67445;Haßloch;HYVEDEMM483
54520194;UniCredit Bank - HypoVereinsbank;67202;Frankenthal (Pfalz);HYVEDEMM483
54520194;UniCredit Bank - HypoVereinsbank;67346;Speyer;HYVEDEMM483
54520194;UniCredit Bank - HypoVereinsbank;76801;Landau in der Pfalz;HYVEDEMM483
54540033;Commerzbank;67003;Ludwigshafen am Rhein;COBADEFFXXX
54550010;Sparkasse Vorderpfalz;67059;Ludwigshafen am Rhein;LUHSDE6AXXX
54550120;Kreissparkasse Rhein-Pfalz;67071;Ludwigshafen am Rhein;MALADE51LUH
54561310;RV Bank Rhein-Haardt -alt-;67241;Lambsheim;GENODE61LBS
54570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67003;Ludwigshafen am Rhein;DEUTDEDB545
54570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);55220;Alzey;DEUTDEDB549
54570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67203;Frankenthal (Pfalz);DEUTDEDB544
54570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67117;Limburgerhof;DEUTDEDB550
54570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67323;Speyer;DEUTDEDB547
54570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67547;Worms;DEUTDEDB553
54570094;Deutsche Bank;67003;Ludwigshafen am Rhein;DEUTDESM545
54570094;Deutsche Bank;67203;Frankenthal (Pfalz);DEUTDESM544
54570094;Deutsche Bank;55220;Alzey;DEUTDESM549
54570094;Deutsche Bank;67117;Limburgerhof;DEUTDESM550
54570094;Deutsche Bank;67323;Speyer;DEUTDESM547
54570094;Deutsche Bank;67547;Worms;DEUTDESM553
54580020;Commerzbank vormals Dresdner Bank;67003;Ludwigshafen am Rhein;DRESDEFF545
54620093;UniCredit Bank - HypoVereinsbank;67402;Neustadt an der Weinstraße;HYVEDEMM620
54640035;Commerzbank;67403;Neustadt an der Weinstraße;COBADEFFXXX
54651240;Sparkasse Rhein-Haardt;67087;Bad Dürkheim;MALADE51DKH
54661800;Raiffeisenbank Freinsheim;67248;Freinsheim;GENODE61FSH
54663270;Raiffeisenbank Friedelsheim-Rödersheim;67159;Friedelsheim;GENODE61FHR
54670024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67433;Neustadt an der Weinstraße;DEUTDEDB546
54670024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);67085;Bad Dürkheim;DEUTDEDB552
54670024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);76829;Landau in der Pfalz;DEUTDEDB548
54670095;Deutsche Bank;67433;Neustadt an der Weinstraße;DEUTDESM546
54670095;Deutsche Bank;67085;Bad Dürkheim;DEUTDESM552
54670095;Deutsche Bank;76829;Landau in der Pfalz;DEUTDESM548
54680022;Commerzbank vormals Dresdner Bank;67403;Neustadt an der Weinstraße;DRESDEFF546
54690623;apoBank;67403;Neustadt an der Weinstraße;DAAEDED1023
54691200;VR Bank Mittelhaardt;67098;Bad Dürkheim;GENODE61DUW
54750010;Kreis- und Stadtsparkasse Speyer;67343;Speyer;MALADE51SPY
54790000;Vereinigte VR Bank Kur- und Rheinpfalz;67346;Speyer;GENODE61SPE
54850010;Sparkasse Südliche Weinstraße in Landau;76825;Landau in der Pfalz;SOLADES1SUW
54851440;Sparkasse Germersheim-Kandel;76866;Kandel;MALADE51KAD
54861190;Raiffeisenbank Oberhaardt-Gäu -alt-;67483;Edesheim;GENODE61EDH
54862390;Raiffeisenbank -alt-;76858;Herxheim;GENODE61HXH
54862500;VR Bank Südpfalz;76829;Landau in der Pfalz;GENODE61SUW
54891300;VR Bank Südliche Weinstraße-Wasgau;76887;Bad Bergzabern;GENODE61BZA
55000000;Bundesbank;55020;Mainz;MARKDEF1550
55010400;Aareal Bank GF - BK01 -;65189;Wiesbaden;AARBDE5WDOM
55010424;Aareal Bank;55027;Mainz;AARBDE5W550
55010625;Aareal Bank Clearing Wiesbaden;65189;Wiesbaden;AARBDE5WCLE
55010800;Investitions- und Strukturbank RP;55020;Mainz;ISBRDE55XXX
55020000;BHF-BANK;55116;Mainz;BHFBDEFF550
55020100;Bausparkasse Mainz;55004;Mainz;BKMZDE51XXX
55020486;UniCredit Bank - HypoVereinsbank;55005;Mainz;HYVEDEMM486
55020500;Bank für Sozialwirtschaft;55004;Mainz;BFSWDE33MNZ
55020555;Bank für Sozialwirtschaft;55116;Mainz;BFSWDE33MNZ
55020600;Aareal Bank (formerly Westdeutsche ImmobilienBank);65189;Wiesbaden;IMMODE5MXXX
55020700;Süd-West-Kreditbank Finanzierung;55387;Bingen am Rhein;SUFGDE51XXX
55030500;TARGOBANK Gf FG;55014;Mainz;CPLADE55XXX
55033300;Santander Consumer Bank;55116;Mainz;SCFBDE33XXX
55040022;Commerzbank;55002;Mainz;COBADEFFXXX
55040060;Commerzbank CC;55116;Mainz;COBADEFFXXX
55040061;Commerzbank CC;55116;Mainz;COBADEFFXXX
55050000;ZV Landesbank Baden-Württemberg;55098;Mainz;SOLADEST550
55050120;Sparkasse Mainz;55028;Mainz;MALADE51MNZ
55060321;VR-Bank Mainz -alt-;55052;Mainz;GENODE51MZ4
55060417;VR-Bank Mainz -alt-;55052;Mainz;GENODE51MZ2
55060611;Genobank Mainz;55054;Mainz;GENODE51MZ6
55060831;apoBank;55007;Mainz;DAAEDED1031
55061303;Budenheimer Volksbank;55254;Budenheim;GENODE51BUD
55061507;VR-Bank Mainz -alt-;55052;Mainz;GENODE51HDS
55061907;Volksbank Rhein-Selz -alt-;55280;Nierstein;GENODE51NIS
55070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);55007;Mainz;DEUTDEDBMAI
55070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);55382;Bingen am Rhein;DEUTDEDB563
55070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);65452;Ginsheim-Gustavsburg;DEUTDEDB561
55070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);55204;Ingelheim am Rhein;DEUTDEDB551
55070040;Deutsche Bank;55020;Mainz;DEUTDE5MXXX
55070040;Deutsche Bank;55382;Bingen am Rhein;DEUTDE5M552
55070040;Deutsche Bank;65452;Ginsheim-Gustavsburg;DEUTDE5M550
55070040;Deutsche Bank;55204;Ingelheim am Rhein;DEUTDE5M551
55080044;Commerzbank, TF MZ 1;55006;Mainz;COBADEFFXXX
55080065;Commerzbank vormals Dresdner Bank;55006;Mainz;DRESDEFF550
55080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;55002;Mainz;DRESDEFFJ20
55080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;55002;Mainz;DRESDEFFJ21
55080088;Commerzbank, TF MZ 2;55006;Mainz;DRESDEFF555
55090500;Sparda-Bank Südwest;55129;Mainz;GENODEF1S01
55091200;Volksbank Alzey-Worms;67547;Worms;GENODE61AZY
55150098;Clearingkonto LRP-SI;55098;Mainz;MALADE51EMZ
55160195;Pax-Bank;55023;Mainz;GENODED1PA4
55190000;Mainzer Volksbank;55020;Mainz;MVBMDE55XXX
55190028;Mainzer Volksbank -alt-;55411;Bingen am Rhein;MVBMDE51028
55190050;Mainzer Volksbank -alt-;55276;Oppenheim;MVBMDE51050
55190064;Mainzer Volksbank -alt-;65239;Hochheim am Main;MVBMDE51064
55190065;Mainzer Volksbank -alt-;55218;Ingelheim am Rhein;MVBMDE51065
55190068;Mainzer Volksbank -alt-;55268;Nieder-Olm;MVBMDE51068
55190088;Mainzer Volksbank -alt-;55576;Sprendlingen;MVBMDE51088
55190094;Mainzer Volksbank -alt-;55291;Saulheim;MVBMDE51094
55340041;Commerzbank;67501;Worms;COBADEFFXXX
55350010;Sparkasse Worms-Alzey-Ried;67545;Worms;MALADE51WOR
55361202;VR Bank;67577;Alsheim;GENODE51AHM
55362071;Volksbank Bechtheim -alt-;67595;Bechtheim;GENODE51BEC
55390000;Volksbank Worms-Wonnegau -alt-;67512;Worms;GENODE61WO1
56020086;UniCredit Bank - HypoVereinsbank;55501;Bad Kreuznach;HYVEDEMM515
56050180;Sparkasse Rhein-Nahe;55541;Bad Kreuznach;MALADE51KRE
56051790;Kreissparkasse Rhein-Hunsrück;55463;Simmern;MALADE51SIM
56061151;Raiffeisenbank Kastellaun;56284;Kastellaun;GENODED1KSL
56061472;Volksbank Hunsrück-Nahe;55469;Simmern;GENODED1KHK
56062227;Volksbank Rheinböllen;55492;Rheinböllen;GENODED1RBO
56070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);55504;Bad Kreuznach;DEUTDEDB560
56070040;Deutsche Bank;55504;Bad Kreuznach;DEUTDE5M560
56090000;Volksbank Rhein-Nahe-Hunsrück;55543;Bad Kreuznach;GENODE51KRE
56240050;Commerzbank;55701;Idar-Oberstein;COBADEFFXXX
56250030;Kreissparkasse Birkenfeld;55701;Idar-Oberstein;BILADE55XXX
56261735;Raiffeisenbank Nahe;55743;Fischbach;GENODED1FIN
56270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);55702;Idar-Oberstein;DEUTDEDB562
56270044;Deutsche Bank;55702;Idar-Oberstein;DEUTDE5M562
56290000;Volksbank-Raiffeisenbank Naheland -alt-;55743;Idar-Oberstein;GENODE51IDO
57000000;Bundesbank;56010;Koblenz;MARKDEF1570
57020086;UniCredit Bank - HypoVereinsbank;56003;Koblenz;HYVEDEMM401
57020301;MMV Bank;56073;Koblenz;MKBKDE51XXX
57020500;Oyak Anker Bank;60528;Frankfurt am Main;OYAKDE5KXXX
57020600;Debeka Bausparkasse;56054;Koblenz;DEBKDE51XXX
57040044;Commerzbank;56004;Koblenz;COBADEFFXXX
57050120;Sparkasse Koblenz;56013;Koblenz;MALADE51KOB
57051001;Kreissparkasse Westerwald -alt-;56410;Montabaur;MALADE51BMB
57051870;Kreissparkasse Cochem-Zell -alt-;56812;Cochem;MALADE51COC
57060000;DZ BANK;56016;Koblenz;GENODEDD570
57060612;apoBank;56007;Koblenz;DAAEDED1012
57060612;apoBank;54201;Trier;DAAEDED1044
57062675;Raiffeisenbank;56357;Niederwallmenach;GENODE51NWA
57064221;Volksbank Mülheim-Kärlich -alt-;56218;Mülheim-Kärlich;GENODED1MKA
57069067;Raiffeisenbank Lutzerather Höhe -alt-;56826;Lutzerath;GENODED1LUH
57069081;Raiffeisenbank Moselkrampen;56814;Ernst;GENODED1MOK
57069144;Raiffeisenbank Eifeltor;56759;Kaisersesch;GENODED1KAI
57069238;Raiffeisenbank Neustadt;53573;Neustadt (Wied);GENODED1ASN
57069257;Raiffeisenbank Untermosel;56251;Treis-Karden;GENODED1UMO
57069315;Raiffeisenbank Straßenhaus -alt-;56585;Straßenhaus;GENODED1SRH
57069361;Raiffeisenbank Welling;56753;Welling;GENODED1WLG
57069727;Raiffeisenbank Irrel;54666;Irrel;GENODED1IRR
57069806;VR-Bank Hunsrück-Mosel;54494;Morbach;GENODED1MBA
57070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56005;Koblenz;DEUTDEDB570
57070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56155;Bendorf;DEUTDEDB572
57070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56136;Boppard;DEUTDEDB571
57070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56203;Höhr-Grenzhausen;DEUTDEDB577
57070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56101;Lahnstein;DEUTDEDB573
57070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56404;Montabaur;DEUTDEDB578
57070045;Deutsche Bank;56005;Koblenz;DEUTDE5M570
57070045;Deutsche Bank;56155;Bendorf;DEUTDE5M572
57070045;Deutsche Bank;56101;Lahnstein;DEUTDE5M573
57070045;Deutsche Bank;56203;Höhr-Grenzhausen;DEUTDE5M577
57070045;Deutsche Bank;56136;Boppard;DEUTDE5M571
57070045;Deutsche Bank;56404;Montabaur;DEUTDE5M578
57080070;Commerzbank vormals Dresdner Bank;56005;Koblenz;DRESDEFF570
57090000;Volksbank Koblenz Mittelrhein -alt-;56009;Koblenz;GENODE51KOB
57090010;Volksbank Koblenz Mittelrhein GAA -alt-;56068;Koblenz;GENODE51KOB
57090900;PSD Bank Koblenz;56068;Koblenz;GENODEF1P12
57091000;Volksbank Montabaur-Höhr-Grenzhausen -alt-;56404;Montabaur;GENODE51MON
57091100;Volksbank Höhr-Grenzhausen -alt-;56195;Höhr-Grenzhausen;GENODE51HGR
57092800;Volksbank Rhein-Lahn-Limburg;65582;Diez;GENODE51DIE
57263015;Raiffeisenbank Unterwesterwald;56337;Arzbach;GENODE51ARZ
57351030;Sparkasse Westerwald-Sieg;56470;Bad Marienberg (Westerwald);MALADE51AKI
57361476;Volksbank Gebhardshain;57580;Gebhardshain;GENODED1GBS
57363243;Raiffeisenbank Niederfischbach -alt-;57572;Niederfischbach;GENODED1NFB
57391200;Volksbank Daaden;57567;Daaden;GENODE51DAA
57391500;Volksbank Hamm, Sieg;57573;Hamm (Sieg);GENODE51HAM
57391800;Westerwald Bank;56410;Montabaur;GENODE51WW1
57450120;Sparkasse Neuwied;56510;Neuwied;MALADE51NWD
57460117;Volks- und Raiffeisenbank Neuwied-Linz;56536;Neuwied;GENODED1NWD
57461759;Raiffeisenbank Mittelrhein -alt-;56572;Weißenthurm;GENODED1MRW
57470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56504;Neuwied;DEUTDEDB574
57470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56601;Andernach;DEUTDEDB575
57470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56702;Mayen;DEUTDEDB576
57470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56572;Weißenthurm;DEUTDEDB579
57470047;Deutsche Bank;56504;Neuwied;DEUTDE5M574
57470047;Deutsche Bank;56601;Andernach;DEUTDE5M575
57470047;Deutsche Bank;56702;Mayen;DEUTDE5M576
57470047;Deutsche Bank;56572;Weißenthurm;DEUTDE5M579
57650010;Kreissparkasse Mayen;56705;Mayen;MALADE51MYN
57661253;Raiffeisenbank;56729;Kehrig;GENODED1KEH
57662263;VR Bank Rhein-Mosel;56299;Ochtendung;GENODED1MPO
57751310;Kreissparkasse Ahrweiler;53458;Bad Neuenahr-Ahrweiler;MALADE51AHR
57761591;Volksbank RheinAhrEifel;56068;Koblenz;GENODED1BNA
57761599;Volksbank RheinAhrEifel (Gf GAA);56068;Koblenz;GENODED1BNA
57762265;Raiffeisenbank Grafschaft-Wachtberg;53501;Grafschaft;GENODED1GRO
58520086;UniCredit Bank - HypoVereinsbank;54203;Trier;HYVEDEMM437
58540035;Commerzbank;54204;Trier;COBADEFFXXX
58550130;Sparkasse Trier;54215;Trier;TRISDE55XXX
58560103;Volksbank Trier;54228;Trier;GENODED1TVB
58560294;Pax-Bank;54220;Trier;GENODED1PA3
58561626;Volksbank Saarburg -alt-;54439;Saarburg;GENODED1SRB
58561771;Raiffeisenbank Mehring-Leiwen;54340;Leiwen;GENODED1MLW
58564788;Volksbank Hochwald-Saarburg -alt-;54439;Saarburg;GENODED1HWM
58570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);54205;Trier;DEUTDEDB585
58570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);54321;Konz;DEUTDEDB580
58570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);54501;Wittlich;DEUTDEDB586
58570048;Deutsche Bank;54205;Trier;DEUTDE5M585
58570048;Deutsche Bank;54321;Konz;DEUTDE5M590
58570048;Deutsche Bank;54501;Wittlich;DEUTDE5M586
58580074;Commerzbank vormals Dresdner Bank;54205;Trier;DRESDEFF585
58590900;PSD Bank Trier Ndl der PSD Bank West;54290;Trier;GENODEF1P21
58650030;Kreissparkasse Bitburg-Prüm;54623;Bitburg;MALADE51BIT
58651240;Kreissparkasse Vulkaneifel;54550;Daun;MALADE51DAU
58660101;Volksbank Eifel;54634;Bitburg;GENODED1BIT
58661901;Raiffeisenbank Westeifel;54687;Arzfeld;GENODED1WSC
58662653;Raiffeisenbank östl Südeifel -alt-;54647;Dudeldorf;GENODED1OSE
58668818;Raiffeisenbank Neuerburg-Land -alt-;54671;Neuerburg;GENODED1NBL
58691500;Volksbank Eifel Mitte -alt-;54591;Prüm;GENODED1PRU
58751230;Sparkasse Mittelmosel-Eifel Mosel Hunsrück;54469;Bernkastel-Kues;MALADE51BKS
58760954;Vereinigte Volksbank Raiffeisenbank;54516;Wittlich;GENODED1WTL
58761343;Raiffeisenbank Zeller Land;56867;Briedel;GENODED1BPU
58771224;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);54461;Bernkastel-Kues;DEUTDEDB587
58771224;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56831;Traben-Trarbach;DEUTDEDB589
58771224;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56851;Zell (Mosel);DEUTDEDB588
58771242;Deutsche Bank;54461;Bernkastel-Kues;DEUTDE5M587
58771242;Deutsche Bank;56831;Traben-Trarbach;DEUTDE5M589
58771242;Deutsche Bank;56851;Zell (Mosel);DEUTDE5M588
59000000;Bundesbank;66018;Saarbrücken;MARKDEF1590
59010011;ZVC FK 11 Postbank Ndl der DB Privat- und Firmenkundenbank;66386;St. Ingbert;PBNKDEFFXXX
59010012;ZVC FK 12 Postbank Ndl der DB Privat- und Firmenkundenbank;66538;Neunkirchen;PBNKDEFFXXX
59010013;ZVC FK 13 Postbank Ndl der DB Privat- und Firmenkundenbank;66763;Dillingen;PBNKDEFFXXX
59010014;ZVC FK 14 Postbank Ndl der DB Privat- und Firmenkundenbank;66333;Völklingen;PBNKDEFFXXX
59010015;ZVC FK 15 Postbank Ndl der DB Privat- und Firmenkundenbank;52062;Aachen;PBNKDEFF015
59010016;ZVC FK 16 Postbank Ndl der DB Privat- und Firmenkundenbank;76646;Bruchsal;PBNKDEFFXXX
59010017;ZVC FK 17 Postbank Ndl der DB Privat- und Firmenkundenbank;37073;Göttingen;PBNKDEFF017
59010018;ZVC FK 18 Postbank Ndl der DB Privat- und Firmenkundenbank;22880;Wedel;PBNKDEFFXXX
59010019;ZVC FK 19 Postbank Ndl der DB Privat- und Firmenkundenbank;59755;Arnsberg;PBNKDEFF019
59010021;ZVC FK 21 Postbank Ndl der DB Privat- und Firmenkundenbank;63739;Aschaffenburg;PBNKDEFF021
59010022;ZVC FK 22 Postbank Ndl der DB Privat- und Firmenkundenbank;36037;Fulda;PBNKDEFF022
59010023;ZVC FK 23 Postbank Ndl der DB Privat- und Firmenkundenbank;61348;Bad Homburg;PBNKDEFF023
59010024;ZVC FK 24 Postbank Ndl der DB Privat- und Firmenkundenbank;50321;Brühl;PBNKDEFFXXX
59010025;ZVC FK 25 Postbank Ndl der DB Privat- und Firmenkundenbank;34117;Kassel;PBNKDEFF025
59010026;ZVC FK 26 Postbank Ndl der DB Privat- und Firmenkundenbank;87600;Kaufbeuren;PBNKDEFFXXX
59010027;ZVC FK 27 Postbank Ndl der DB Privat- und Firmenkundenbank;25421;Pinneberg;PBNKDEFFXXX
59010028;ZVC FK 28 Postbank Ndl der DB Privat- und Firmenkundenbank;55232;Alzey;PBNKDEFFXXX
59010029;ZVC FK 29 Postbank Ndl der DB Privat- und Firmenkundenbank;61118;Bad Vilbel;PBNKDEFFXXX
59010031;ZVC FK 31 Postbank Ndl der DB Privat- und Firmenkundenbank;75015;Bretten;PBNKDEFFXXX
59010032;ZVC FK 32 Postbank Ndl der DB Privat- und Firmenkundenbank;18439;Stralsund;PBNKDEFF032
59010033;ZVC FK 33 Postbank Ndl der DB Privat- und Firmenkundenbank;95444;Bayreuth;PBNKDEFF033
59010034;ZVC FK 34 Postbank Ndl der DB Privat- und Firmenkundenbank;29614;Soltau;PBNKDEFFXXX
59010035;ZVC FK 35 Postbank Ndl der DB Privat- und Firmenkundenbank;27755;Delmenhorst;PBNKDEFFXXX
59010036;ZVC FK 36 Postbank Ndl der DB Privat- und Firmenkundenbank;93413;Cham;PBNKDEFFXXX
59010037;ZVC FK 37 Postbank Ndl der DB Privat- und Firmenkundenbank;50126;Bergheim;PBNKDEFF037
59010038;ZVC FK 38 Postbank Ndl der DB Privat- und Firmenkundenbank;86551;Aichach;PBNKDEFFXXX
59010039;ZVC FK 39 Postbank Ndl der DB Privat- und Firmenkundenbank;51465;Bergisch Gladbach;PBNKDEFF039
59010040;ZVC FK 40 Postbank Ndl der DB Privat- und Firmenkundenbank;71229;Leonberg;PBNKDEFFXXX
59010041;ZVC FK 41 Postbank Ndl der DB Privat- und Firmenkundenbank;76726;Germersheim;PBNKDEFFXXX
59010042;ZVC FK 42 Postbank Ndl der DB Privat- und Firmenkundenbank;46397;Bocholt;PBNKDEFF042
59010044;ZVC FK 44 Postbank Ndl der DB Privat- und Firmenkundenbank;44787;Bochum;PBNKDEFF044
59010045;ZVC FK 45 Postbank Ndl der DB Privat- und Firmenkundenbank;63477;Maintal;PBNKDEFFXXX
59010047;ZVC FK 47 Postbank Ndl der DB Privat- und Firmenkundenbank;40721;Hilden;PBNKDEFF047
59010048;ZVC FK 48 Postbank Ndl der DB Privat- und Firmenkundenbank;50226;Frechen;PBNKDEFFXXX
59010049;ZVC FK 49 Postbank Ndl der DB Privat- und Firmenkundenbank;38440;Wolfsburg;PBNKDEFF049
59010051;ZVC FK 51 Postbank Ndl der DB Privat- und Firmenkundenbank;49377;Vechta;PBNKDEFFXXX
59010052;ZVC FK 52 Postbank Ndl der DB Privat- und Firmenkundenbank;29439;Lüchow (Wendland);PBNKDEFFXXX
59010053;ZVC FK 53 Postbank Ndl der DB Privat- und Firmenkundenbank;38102;Braunschweig;PBNKDEFF053
59010054;ZVC FK 54 Postbank Ndl der DB Privat- und Firmenkundenbank;49565;Bramsche;PBNKDEFFXXX
59010055;ZVC FK 55 Postbank Ndl der DB Privat- und Firmenkundenbank;38350;Helmstedt;PBNKDEFFXXX
59010056;ZVC FK 56 Postbank Ndl der DB Privat- und Firmenkundenbank;14712;Rathenow;PBNKDEFFXXX
59010057;ZVC FK 57 Postbank Ndl der DB Privat- und Firmenkundenbank;33602;Bielefeld;PBNKDEFFXXX
59010058;ZVC FK 58 Postbank Ndl der DB Privat- und Firmenkundenbank;38300;Wolfenbüttel;PBNKDEFFXXX
59010059;ZVC FK 59 Postbank Ndl der DB Privat- und Firmenkundenbank;14974;Ludwigsfelde;PBNKDEFFXXX
59010061;ZVC FK 61 Postbank Ndl der DB Privat- und Firmenkundenbank;59494;Soest;PBNKDEFFXXX
